YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,BATTOOLS,INTERNET,WELLPUMP,AQUARIUM,STEREO,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
3,2,8,3,2,1,1,0,3,1,1,0,10,0,1,1,3,5,12,1,3,3,3,4,2,1,4,2,2,10,2,0,2,1,0,0,1,9,0,0,0,0,0,1,1,1,0,23.5,0,22,4,1,0,1,0,0,0,1,5,2,74,1,67500,0,2436,2036,0,5905,0.56
3,2,5,4,2,0,1,0,6,2,0,0,7,1,1,2,5,3,12,1,3,7,3,3,2,1,12,12,1,2,0,0,6,1,0,0,1,5,1,1,0,0,0,0,0,1,0,24,1,12,3,0,0,1,1,1,0,1,5,2,59.5,1,17500,1,2692,1637,0,22480,0.54
5,5,1,3,2,1,1,0,1,4,0,0,1,0,1,1,3,3,7,0,0,0,0,2,2,1,4,8,1,10,0,0,0,1,0,0,0,7,0,0,7,1,1,3,1,1,0,2.5,0,18,3,1,0,0,0,0,0,2,5,1,48,1,22500,0,3605,3205,3205,5293,0.38
4,3,5,3,1,1,1,0,6,2,1,0,18,0,1,1,4,3,2,1,8,7,3,4,2,1,12,12,0,0,0,0,2,0,0,0,1,5,0,0,5,3,0,1,3,1,0,29,0,7,4,1,0,0,0,0,0,1,4,3,29,1,6250,1,4032,3782,3782,14128,0.45
7,3,1,3,3,1,1,0,3,2,0,1,7,0,1,2,3,4,7,1,3,3,3,4,2,2,1,1,1,5,0,0,10,1,1,0,1,7,0,0,7,2,1,7,3,1,1,29,1,22,4,0,1,0,0,1,0,1,6,2,57,1,110000,0,2996,1111,1111,5496,0.54
5,3,6,3,2,0,0,1,9,2,1,0,7,1,0,2,4,3,3,1,2,7,3,3,3,1,4,2,1,1,0,0,2,1,0,0,1,10,0,0,5,3,1,4,3,1,0,7.5,1,12,4,1,0,1,0,1,1,1,3,2,57.5,0,72500,0,2412,1508,603,7810,0.55
4,3,6,3,2,1,1,1,3,3,1,0,7,1,1,2,5,4,3,1,3,7,3,2,3,2,2,2,3,2,1,8,2,1,1,0,0,8,0,1,0,0,0,3,1,1,0,2.5,1,22,4,0,1,1,1,1,1,0,3,2,53.5,0,130000,0,2765,1285,161,13080,0.52
4,7,5,4,2,1,0,1,16,0,0,0,10,1,1,1,3,4,22,0,2,3,2,1,3,2,4,8,1,1,0,0,2,1,0,0,0,9,0,1,9,1,0,6,1,1,0,23.5,0,12,3,1,0,0,1,1,0,1,5,1,80,1,2000,1,1960,1960,1960,8347,0.39
4,2,5,3,1,0,0,1,6,4,0,0,7,1,1,1,5,4,2,0,1,3,3,2,3,2,8,12,2,8,2,0,6,1,0,0,0,4,0,1,0,0,0,3,3,1,0,56.5,0,12,3,0,0,1,1,1,1,2,5,4,22.25,0,72500,0,1050,700,175,13658,0.45
2,4,6,3,1,0,0,0,1,2,0,0,5,0,1,1,4,4,7,0,0,3,3,3,3,1,12,12,1,5,0,0,0,1,0,0,0,5,0,0,0,0,0,3,1,1,0,29,0,12,3,1,0,0,0,0,0,1,2,2,75,1,37500,0,1066,1066,213,4475,0.35
5,3,3,2,1,0,0,0,1,3,0,1,18,1,1,1,4,3,7,0,0,7,3,1,3,1,4,2,1,1,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,1,12,3,0,0,1,1,1,1,1,1,5,26.8,0,22500,1,720,720,0,21330,0.61
6,3,5,4,2,0,1,0,1,1,1,0,18,0,0,3,4,3,12,1,3,3,3,4,3,2,2,4,3,2,2,2,2,1,0,0,0,8,1,0,8,1,1,0,0,0,0,20.5,0,12,4,1,0,0,0,0,0,1,4,3,25,0,110000,0,2974,2574,2574,8209,0.62
4,3,5,3,2,0,1,0,1,3,0,0,5,0,1,2,4,3,3,1,0,3,2,2,2,1,8,8,2,1,1,0,2,0,1,0,1,8,0,0,0,0,0,1,1,1,0,21,0,12,4,1,0,0,0,0,2,1,2,2,66.5,1,32500,0,2308,1908,148,3592,0.59
1,2,5,3,1,0,0,0,6,3,0,0,7,0,0,2,4,3,7,0,1,1,3,2,2,2,8,12,2,5,1,0,0,1,0,0,0,5,0,0,0,0,0,5,3,0,0,46,0,12,2,1,0,0,0,0,2,1,5,3,26,0,27500,0,2274,2274,223,6479,0.52
7,3,5,5,3,1,1,0,3,4,1,0,18,0,0,2,3,4,2,1,0,3,3,4,2,1,12,12,2,10,1,0,6,1,0,0,1,10,0,0,7,1,0,3,1,0,0,233,0,22,3,1,0,1,0,0,2,2,4,6,19.333333333333332,0,77500,0,4475,4075,1960,13071,0.44
1,3,5,2,1,0,0,1,1,3,0,0,18,1,0,1,3,5,12,0,0,7,3,3,2,1,8,4,2,5,2,0,2,1,0,0,0,6,0,1,0,0,0,3,2,1,0,31.5,0,12,4,1,0,1,1,1,1,1,3,3,41,0,52500,0,2625,1350,0,6068,0.58
6,2,5,4,2,1,1,1,16,4,1,1,10,1,1,1,4,4,12,0,8,16,3,2,2,1,4,4,3,2,2,1,2,1,1,0,1,12,1,0,0,0,0,1,2,0,1,134,0,18,4,0,0,1,0,1,1,1,5,4,29.5,0,110000,0,3228,2578,613,12971,0.53
8,3,5,5,4,1,1,0,9,3,1,1,7,0,1,1,3,5,3,0,5,13,2,6,3,2,2,2,3,2,2,1,10,1,0,0,0,11,1,0,11,3,1,0,0,0,0,114,1,30,3,1,0,0,0,1,1,1,5,4,41,0,130000,0,9600,6162,6162,12775,0.51
6,3,0,3,2,1,0,0,9,0,0,1,10,0,0,1,4,5,12,0,1,1,1,2,2,1,8,8,0,0,0,0,0,0,0,0,0,5,0,0,5,3,1,1,0,0,0,5,0,7,2,1,0,0,0,0,0,2,2,2,59.5,1,22500,0,1120,1120,1120,8060,0.46
1,2,5,2,1,0,0,1,6,3,1,1,5,1,1,2,4,3,2,1,0,7,3,4,2,1,8,4,2,2,1,0,0,1,0,0,0,6,0,0,6,3,1,1,3,1,0,16,0,18,4,1,0,0,0,1,1,1,4,2,33,1,37500,0,2249,1315,1315,7320,0.53
6,3,5,2,1,0,0,1,1,4,1,1,7,1,1,1,4,3,17,0,0,0,0,2,1,1,4,1,1,2,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,18,3,0,0,1,1,1,0,1,3,1,22,0,3750,1,1800,1800,0,15132,0.68
2,1,5,4,2,0,1,0,1,2,1,1,18,1,1,3,3,4,3,0,8,7,3,4,3,4,12,12,0,0,0,0,10,0,0,1,1,7,0,0,0,0,0,4,1,1,0,28.5,0,18,2,1,0,0,0,1,0,6,0,4,34.75,0,47500,0,2964,2108,0,8543,0.59
1,3,5,4,3,0,0,0,16,3,1,0,5,0,1,2,3,4,12,0,0,7,3,4,2,1,2,2,1,10,0,0,2,1,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,18,3,1,0,0,0,0,0,1,5,4,30.5,0,97500,0,4734,2762,0,4155,0.66
1,3,5,3,1,0,0,0,1,4,0,0,5,0,0,1,4,3,7,0,8,3,3,0,0,0,0,0,1,2,0,0,2,1,0,0,0,5,0,0,0,0,0,2,1,1,0,0,0,12,3,1,0,1,0,1,2,1,6,1,63,0,27500,0,1857,1857,0,1552,0.52
6,4,1,4,3,0,1,0,3,4,1,0,7,0,0,1,3,3,3,0,0,7,2,3,2,1,2,2,2,2,1,0,2,1,0,0,0,10,0,0,10,1,1,2,1,0,1,7.5,1,12,3,1,0,0,0,0,1,1,3,6,18.5,0,130000,0,3836,3436,3436,13644,0.44
5,2,5,3,2,1,1,1,16,2,1,0,7,1,1,1,4,5,3,1,8,7,3,3,2,1,8,12,2,10,2,0,2,1,0,0,1,6,0,1,6,3,0,5,3,0,0,64.5,0,12,2,0,0,1,1,1,0,1,2,4,32.75,0,32500,1,2800,2400,2400,22853,0.38
5,3,5,6,3,2,1,1,9,4,1,1,5,1,1,1,5,5,2,0,8,16,3,8,3,3,12,12,6,2,2,10,10,1,1,0,1,9,0,0,9,3,1,3,1,0,1,97,1,22,3,0,0,1,1,1,1,1,2,7,21.428571428571427,0,130000,0,4330,3578,3578,35112,0.42
2,1,0,1,1,0,0,0,1,3,1,0,10,0,0,1,4,3,2,0,0,0,0,1,2,1,2,4,1,5,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,42.5,0,7,2,1,0,1,0,0,0,0,8,1,60,1,3750,1,639,639,426,4118,0.63
5,3,6,4,1,1,1,1,16,3,0,0,7,1,1,1,4,4,7,1,5,7,3,2,3,3,8,8,4,2,2,2,2,1,1,0,0,7,0,0,0,0,0,6,3,1,0,5,1,22,3,1,0,0,0,1,2,1,6,4,32.75,0,130000,0,3033,3033,1362,9826,0.56
4,4,0,1,1,0,0,1,6,0,0,1,5,1,1,1,4,2,7,0,1,0,0,0,0,0,0,0,2,10,2,0,0,0,0,0,1,3,0,0,3,1,0,1,3,0,0,21,0,18,4,1,0,1,0,1,0,1,3,2,18,0,27500,0,616,616,616,6499,0.44
5,1,5,5,3,1,1,0,6,2,1,1,5,0,1,1,3,5,7,1,5,7,3,3,3,3,2,2,3,2,2,1,2,1,1,0,0,10,0,0,10,2,1,9,2,1,0,0,1,30,3,1,0,0,0,0,0,1,5,2,43.5,0,130000,0,6264,4030,4030,27275,0.53
3,1,4,3,1,0,0,1,9,3,1,1,7,1,1,1,4,3,7,0,0,13,3,6,3,2,4,4,3,2,2,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2.5,0,12,3,0,0,0,0,1,1,1,2,4,28.25,0,52500,0,2700,1800,900,8122,0.54
7,1,5,3,2,0,0,1,9,2,0,0,5,1,0,1,3,4,3,1,5,13,3,3,2,2,4,8,1,1,0,0,2,1,0,0,0,6,0,1,6,3,0,4,2,0,0,26.5,0,30,3,0,0,1,1,1,1,1,2,4,27.75,0,6250,1,1705,1705,1705,22466,0.41
4,3,0,2,1,1,0,1,16,4,1,1,18,1,1,1,1,3,2,0,3,3,3,3,3,1,8,12,0,0,0,0,2,0,0,0,1,3,1,1,5,2,0,1,1,0,0,43.5,1,4,2,0,0,1,1,1,0,2,2,2,24.5,0,8750,1,864,518,864,9162,0.46
3,1,0,2,1,0,0,0,3,1,0,0,5,0,0,1,4,4,12,0,0,0,0,2,2,2,1,2,1,1,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2.5,0,7,3,1,0,0,0,0,1,6,5,1,63,0,2000,1,811,811,162,3637,0.61
6,1,3,4,3,1,1,1,9,2,1,0,10,1,1,2,3,4,12,1,8,7,3,3,2,1,2,2,2,10,8,0,2,1,0,0,0,7,0,1,7,2,0,3,3,1,0,15.5,0,22,4,0,0,1,1,1,0,1,5,2,67.5,1,87500,0,5760,4258,4258,23540,0.43
2,3,6,3,1,0,0,1,9,1,0,0,18,1,0,1,3,4,7,0,0,7,3,5,3,2,4,4,1,5,0,0,2,1,0,0,1,6,0,1,6,1,0,0,0,0,0,84,0,12,3,1,0,1,1,1,1,2,2,4,16.5,0,22500,1,771,771,771,13704,0.58
2,3,2,3,2,0,0,0,1,2,1,1,10,0,0,3,3,5,2,1,0,7,3,5,3,3,12,12,4,2,2,2,0,1,0,0,1,6,0,0,6,3,1,6,3,1,0,15.5,0,7,2,0,0,1,1,0,0,1,2,6,36,1,130000,0,3696,1848,1848,18498,0.52
7,1,5,4,4,0,1,1,6,4,1,1,7,1,0,1,3,4,7,0,1,7,3,2,3,2,8,12,2,8,5,0,0,1,1,0,1,11,0,1,11,2,1,7,2,1,0,22.5,1,22,4,0,0,1,1,1,1,2,5,5,27.6,0,110000,0,10080,4390,4390,28496,0.36
5,4,5,2,2,0,0,1,1,2,1,1,7,1,1,1,4,4,22,0,1,3,3,2,1,1,4,4,1,1,0,0,2,1,0,0,0,5,0,1,5,3,0,2,2,0,0,29,1,4,2,0,0,1,1,1,0,1,3,1,70,1,22500,0,1308,1308,1308,13654,0.39
1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,3,4,17,0,0,0,0,1,2,1,2,2,1,10,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,41,0,4,3,1,0,0,0,0,1,1,5,1,51,0,2000,1,845,845,564,5222,0.63
6,3,0,2,2,0,0,1,6,3,1,1,10,1,1,1,3,3,12,0,3,0,0,2,2,2,2,2,1,5,0,0,0,1,0,0,0,4,0,0,4,1,1,0,0,0,0,5,0,7,3,1,0,0,0,1,0,1,4,1,85,1,17500,0,881,881,881,3265,0.58
4,5,0,2,1,1,0,1,16,4,1,0,10,1,0,1,1,4,12,0,0,7,3,2,1,1,8,4,0,0,0,0,0,0,0,0,0,4,0,1,4,3,0,0,0,0,0,21,1,4,3,1,0,0,1,1,1,1,6,2,64,0,42500,0,982,982,982,5741,0.66
8,3,0,3,2,0,0,0,6,2,0,0,7,0,1,1,5,3,3,1,1,3,3,3,3,3,2,2,1,2,0,0,2,1,0,0,0,5,0,0,5,3,0,3,2,0,0,8,1,7,4,1,0,0,0,0,1,1,5,1,26,0,52500,0,2044,2044,2044,5628,0.51
4,3,5,3,2,0,1,1,3,4,1,1,18,1,0,1,3,3,7,1,0,13,0,3,3,2,8,8,2,2,1,0,0,1,0,0,1,6,0,1,0,0,0,0,0,1,0,74.5,0,7,4,1,0,1,1,1,0,1,3,6,17,0,77500,0,1632,807,0,7261,0.58
1,1,0,1,1,0,0,0,16,1,0,0,10,0,1,1,4,3,12,0,0,13,3,0,0,0,0,0,2,5,2,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,13,0,7,4,1,0,1,0,0,0,1,3,4,17.5,0,17500,1,500,500,0,3276,0.62
1,2,5,2,1,0,0,1,6,3,0,1,7,1,0,1,4,3,17,1,3,3,3,1,3,2,4,12,1,2,0,0,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0,5,0,7,2,1,0,0,1,1,1,1,3,2,60.5,0,62500,0,880,352,0,10445,0.63
5,7,5,3,2,0,1,1,1,4,0,0,5,1,0,1,3,5,7,0,0,7,3,4,2,1,12,12,2,5,10,0,0,1,0,0,0,7,0,1,7,1,1,5,3,0,0,18.5,1,7,4,0,0,1,1,1,1,6,2,7,31,0,47500,1,2141,1891,1891,12494,0.36
3,3,5,3,1,0,1,0,6,2,1,0,10,0,1,1,1,3,22,0,0,7,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2.5,0,18,3,1,0,0,0,0,0,1,4,2,73,1,52500,0,3650,3400,0,4777,0.59
5,1,1,3,3,0,1,1,3,2,1,1,10,1,1,1,3,4,7,0,0,7,3,3,2,2,2,2,1,2,0,0,0,1,0,0,1,3,0,1,3,1,1,4,3,1,0,2.5,1,7,4,0,0,1,1,1,0,1,3,2,45.5,0,72500,0,1427,616,616,10775,0.48
2,2,6,3,2,0,0,1,6,3,1,0,5,1,1,2,4,3,12,1,5,7,3,4,2,1,4,12,1,2,0,0,2,1,0,0,0,9,0,1,9,1,1,4,3,1,0,17.5,1,12,4,1,0,0,1,1,1,1,4,2,57.5,0,87500,0,1852,1852,1852,10220,0.69
5,2,6,4,2,1,1,0,1,3,0,1,1,0,1,1,4,4,17,0,1,3,3,1,2,1,4,8,2,5,2,0,2,1,0,0,1,4,0,0,0,0,0,2,1,1,0,0,1,18,4,1,0,1,0,0,0,4,6,2,58.5,0,57500,0,3881,2459,0,5586,0.68
1,3,5,5,2,0,0,0,9,4,1,0,7,0,1,1,4,3,12,1,5,7,3,3,2,1,2,4,5,5,2,1,2,1,0,0,0,9,1,0,9,3,0,6,2,0,0,44.5,0,18,2,1,0,0,0,0,1,1,3,4,29.5,0,52500,0,4057,2880,2880,9960,0.56
3,3,5,2,1,1,1,1,9,2,0,0,7,1,1,1,4,4,2,1,0,3,3,3,3,2,4,8,3,1,1,1,0,1,0,0,0,4,1,1,4,2,0,0,0,0,0,30.5,1,18,3,0,0,0,1,1,1,1,2,3,42.666666666666664,0,57500,0,3804,3404,3404,11897,0.55
7,4,2,5,5,2,1,0,16,2,0,0,10,1,1,2,3,5,7,0,8,13,3,5,2,3,2,8,4,2,2,1,10,1,0,0,0,9,0,0,5,3,0,4,3,0,1,80.5,0,22,4,1,0,0,0,1,0,1,5,5,28.6,0,130000,0,9081,6961,3867,49704,0.42
5,1,5,2,1,0,1,1,1,3,1,0,5,1,1,1,4,4,3,0,3,3,2,3,3,3,2,4,1,2,0,0,2,1,0,0,1,4,1,0,4,2,1,4,3,1,0,10,0,12,3,1,0,1,0,1,1,1,3,1,62,0,57500,0,1598,1198,1198,6140,0.58
2,3,0,0,0,0,0,0,6,2,1,1,7,0,1,1,0,1,7,0,5,0,0,2,2,2,2,2,1,8,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23.5,0,4,2,1,0,1,0,0,2,1,5,1,22,0,3750,1,199,199,199,17451,0.57
1,2,5,3,2,1,1,0,9,2,0,0,10,0,1,1,3,4,7,0,8,7,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,25,0,7,4,1,0,0,0,0,1,1,7,4,25.5,0,47500,0,1638,1238,0,5586,0.56
6,4,0,2,2,0,0,1,16,2,0,0,7,1,0,1,4,3,3,0,3,3,3,2,3,2,4,4,1,5,0,0,0,1,0,0,0,5,0,1,5,2,0,2,3,0,0,38,0,4,4,0,0,1,1,1,0,1,3,1,31,0,22500,0,1268,1268,1268,9420,0.37
5,4,0,3,2,0,0,1,1,3,0,0,18,1,1,1,4,3,3,0,8,7,2,4,2,1,4,8,2,8,1,0,0,1,0,0,1,3,1,1,6,3,0,3,3,0,0,10,1,12,2,0,0,1,1,1,0,2,4,5,21,0,3750,1,1026,513,1026,17088,0.47
2,4,2,3,2,0,1,0,6,3,1,1,5,1,1,2,3,4,7,0,2,3,2,2,3,2,12,12,4,8,8,5,0,1,0,0,1,7,0,0,0,0,0,6,2,1,0,33.5,1,12,3,1,0,0,0,1,0,1,4,3,53,1,77500,0,2024,1774,0,10732,0.52
1,3,5,3,1,1,0,0,3,3,1,1,5,1,1,1,4,4,17,0,2,3,2,1,2,1,4,4,2,2,1,0,2,1,0,0,0,6,0,1,6,2,1,1,2,1,0,26.5,0,12,3,1,0,0,1,1,1,1,5,2,33.5,0,97500,0,1417,1312,1312,6564,0.49
7,3,5,3,2,0,1,1,9,2,1,0,7,1,1,1,3,4,2,0,3,3,3,2,3,2,2,4,1,1,0,0,2,1,0,0,0,5,1,1,5,3,1,3,2,1,0,21,0,7,3,0,0,1,1,1,1,1,3,3,20,0,57500,0,1906,1506,1506,18526,0.4
6,1,5,3,2,0,1,0,16,2,0,1,7,0,1,2,5,5,2,1,8,3,3,5,3,2,8,8,2,2,2,0,2,1,0,0,0,6,0,0,6,3,1,4,1,1,0,10,0,12,3,1,0,0,0,0,1,1,2,3,32.666666666666664,0,77500,0,2240,1840,1840,14762,0.53
5,3,6,2,1,0,0,0,9,1,0,1,7,0,1,1,4,3,2,0,0,7,2,2,2,1,2,8,1,2,0,0,0,1,0,0,1,4,0,1,4,1,0,0,0,1,0,10,1,4,2,1,0,1,1,0,1,1,5,2,22,0,47500,0,881,881,881,2519,0.5
3,1,4,3,2,0,0,1,9,2,1,0,7,1,1,1,3,4,12,2,1,3,3,2,1,1,2,12,1,8,0,0,0,1,0,0,1,6,0,0,6,3,1,6,2,0,0,45,0,18,4,1,0,1,0,1,0,2,6,5,42.4,1,37500,1,2916,2916,2916,30680,0.46
6,3,5,5,3,0,1,1,9,2,0,0,7,1,0,1,3,5,3,1,5,7,3,3,3,2,4,4,1,2,0,0,2,1,1,0,1,10,0,1,10,2,1,0,0,1,0,10,1,12,3,0,0,1,1,1,1,1,3,4,33.5,0,97500,0,3000,2350,2350,23609,0.54
7,7,1,4,2,1,1,0,1,2,0,1,7,0,1,1,3,4,7,0,3,1,3,1,3,2,8,4,2,5,5,0,2,1,0,0,0,6,0,0,6,3,1,5,2,0,0,45,1,7,2,1,1,0,0,0,0,1,6,2,68.5,1,47500,0,3786,3386,3386,9614,0.38
1,3,5,4,1,1,0,0,6,3,0,0,7,0,0,1,4,4,17,0,0,3,2,1,2,1,4,4,0,0,0,0,0,0,0,0,1,7,0,0,7,3,0,0,0,1,0,5,0,18,4,1,0,1,0,0,0,1,2,1,82,1,32500,0,2871,2393,2871,5378,0.49
6,1,0,2,1,0,0,1,1,4,0,0,7,1,1,3,4,4,2,0,8,7,3,2,2,1,12,12,2,10,10,0,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,34.5,1,2,4,0,0,0,0,1,0,1,2,4,25.25,0,3750,1,888,888,296,9179,0.61
4,3,5,3,1,1,1,0,6,2,0,0,7,0,1,1,4,4,7,0,5,3,3,5,3,4,4,4,1,2,0,0,2,1,0,0,0,6,0,0,6,1,0,3,1,1,0,45,0,12,3,1,0,0,0,0,0,1,3,2,62.5,1,37500,0,3000,2600,2600,4328,0.56
3,3,6,2,1,1,0,0,6,2,1,1,10,0,1,2,4,4,3,0,8,7,3,4,2,1,4,8,3,8,10,1,0,1,1,0,1,7,0,0,0,0,0,4,2,1,1,46,1,22,3,1,0,0,0,0,1,1,3,5,31.4,0,110000,0,2187,1593,683,9802,0.54
5,3,5,2,2,0,1,1,6,2,1,0,7,1,1,2,4,4,12,0,1,3,3,4,3,2,8,12,3,5,5,10,2,1,0,0,0,5,1,0,5,2,1,1,1,0,0,13,1,7,4,1,0,0,0,1,1,2,5,3,26.333333333333332,0,110000,0,2880,2480,2480,7672,0.5
5,2,1,3,2,1,0,0,1,4,0,1,18,0,0,1,3,3,7,0,0,3,3,2,3,1,8,12,2,10,2,0,2,1,0,0,1,0,0,0,0,0,0,4,1,0,0,89,0,7,3,1,0,0,0,0,1,1,5,4,23.75,0,47500,0,1890,0,0,7362,0.37
1,1,6,1,1,0,0,0,6,0,0,0,5,0,1,1,4,3,3,0,0,0,0,1,2,1,4,8,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,1,3,0,0,10.5,0,7,2,1,0,0,0,0,2,1,3,2,12.5,0,6250,1,731,731,0,2926,0.5
1,3,5,1,1,0,0,1,1,1,1,0,10,1,0,1,4,3,7,0,0,0,0,2,2,1,4,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,26,0,7,3,1,0,0,0,1,0,1,2,1,71,0,8750,1,1122,1122,0,3678,0.59
5,1,2,5,2,0,0,0,0,1,1,1,7,0,1,1,3,3,3,1,0,3,2,4,3,1,12,4,2,10,1,0,2,1,0,0,0,0,0,0,9,3,1,4,1,1,0,0,0,12,2,1,0,0,0,0,0,1,7,3,54.333333333333336,0,12500,1,2784,0,2784,17579,0.39
4,3,3,2,1,0,0,0,3,4,1,0,10,0,0,1,4,3,3,0,5,13,3,3,1,1,4,8,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,1,0,22.5,0,12,2,1,0,1,0,0,1,1,4,2,44,0,47500,0,650,650,130,9051,0.55
1,2,5,3,1,1,0,1,6,3,1,0,10,1,0,2,4,4,3,2,1,7,2,2,2,1,4,4,1,2,0,0,2,1,1,0,0,5,1,0,5,3,0,3,3,1,0,71.5,1,12,2,0,0,0,0,1,1,1,2,2,58,0,22500,0,3090,1787,1787,16147,0.57
4,2,0,1,1,0,0,1,6,0,0,0,7,1,1,1,1,2,12,0,1,0,0,1,2,1,8,4,1,5,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,49,0,4,4,0,0,1,1,1,1,1,5,1,27,0,22500,0,631,421,0,10646,0.52
2,7,2,2,1,0,0,1,16,2,0,0,18,1,1,2,3,3,3,0,0,3,3,3,3,2,12,12,1,2,0,0,2,1,0,0,0,4,0,1,0,0,0,1,2,1,0,7.5,0,7,3,1,0,0,1,1,1,2,4,2,28.5,0,42500,0,1600,800,200,12367,0.4
6,3,5,2,2,0,1,0,6,4,1,0,5,0,1,2,4,4,12,1,3,3,3,6,2,1,8,12,3,5,1,1,10,1,0,1,1,6,0,1,6,3,1,2,2,0,0,61,0,12,2,0,0,0,1,0,1,1,3,3,30.666666666666668,0,57500,0,1848,1848,1448,24319,0.67
6,1,5,3,2,0,1,1,6,2,0,0,5,1,0,1,3,3,7,0,1,3,3,3,3,3,4,4,1,2,0,0,2,1,0,0,1,6,0,1,6,3,0,2,3,1,0,21,1,12,3,1,0,1,1,1,1,2,3,2,48.5,0,130000,0,2244,1844,1844,8949,0.41
6,4,0,2,1,0,0,1,6,4,0,0,10,1,0,1,4,3,7,0,0,0,0,3,2,2,12,12,0,0,0,0,0,0,0,0,0,5,1,1,5,2,0,1,3,0,0,22,0,7,2,0,0,1,1,1,0,2,4,2,76,1,17500,1,774,774,774,13823,0.52
6,3,6,3,2,0,1,1,6,2,0,0,5,1,1,1,4,3,12,0,3,3,3,5,3,3,2,4,1,1,0,0,2,1,0,0,1,6,0,1,6,2,0,2,1,0,1,47.5,0,7,3,0,0,1,1,1,1,1,5,3,26.333333333333332,0,47500,0,1900,1500,1500,7818,0.46
1,3,3,4,3,0,0,1,9,1,0,1,7,1,1,1,3,5,7,0,8,1,3,4,3,2,4,2,1,1,0,0,0,0,0,0,0,7,0,0,7,3,0,5,3,1,0,37,0,22,4,1,0,0,0,1,1,1,2,2,67.5,1,47500,0,4641,4641,4641,21732,0.4
6,3,3,2,1,0,0,0,1,4,1,1,10,0,1,1,4,3,3,1,0,1,3,4,2,1,1,12,3,10,5,1,2,1,0,0,1,5,1,0,5,3,0,0,0,0,0,5,0,7,2,1,0,0,0,0,0,1,2,1,66,1,27500,0,720,720,720,9610,0.46
1,3,6,2,1,0,0,0,6,2,0,0,7,0,0,1,4,3,7,0,0,3,3,0,0,0,0,0,2,5,5,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,31.5,0,12,2,1,0,0,0,0,2,1,5,2,28,0,8750,1,1409,940,0,5087,0.69
2,1,5,3,1,1,0,0,6,2,0,0,5,0,1,2,3,5,7,0,3,3,3,2,3,3,4,8,2,5,2,0,0,1,0,0,1,6,0,0,1,2,0,0,0,1,0,44,0,12,3,1,0,0,0,0,1,1,4,3,35,0,130000,0,1568,1568,523,11206,0.59
4,4,5,5,1,1,0,0,0,2,0,0,18,0,0,1,3,4,3,0,0,3,2,3,3,1,2,2,1,2,0,0,2,1,0,0,1,10,0,0,10,1,1,4,1,0,0,15.5,1,7,2,1,0,1,0,0,1,1,2,5,23.2,0,22500,1,2420,2420,2420,10600,0.43
3,1,5,3,3,0,1,0,3,3,0,0,10,0,1,3,5,3,7,0,2,3,3,4,3,4,4,4,3,8,1,1,10,1,0,0,1,7,1,0,7,1,1,3,3,1,0,48,1,22,2,1,0,0,0,0,0,1,5,3,47,0,37500,0,3016,2616,2616,11962,0.51
1,2,5,2,1,0,0,0,1,2,0,0,1,0,0,1,1,3,7,0,1,3,3,4,3,1,2,2,3,2,2,1,2,1,0,0,0,6,0,0,0,0,0,2,1,1,0,2.5,0,18,2,1,0,0,0,0,1,1,5,1,35,0,52500,0,3132,1566,0,6165,0.56
