YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
1,3,5,3,1,1,0,0,9,0,0,1,7,0,1,1,4,4,2,0,0,7,0,1,3,3,4,4,1,1,0,0,1,0,0,0,0,6,0,0,0,0,0,2,2,0,0,22.5,0,7,2,1,0,0,0,0,1,1,2,3,17.33333333,0,42500,0,1730,850,0,3150,0.56
7,3,5,4,3,1,1,0,6,2,1,1,18,0,1,2,3,5,2,0,8,13,2,3,2,1,4,4,1,1,0,0,1,0,0,0,2,9,1,0,9,2,1,7,3,0,0,5,0,30,3,1,0,0,0,1,2,1,5,5,18.2,0,42500,0,6649,4275,4275,11718,0.57
3,4,1,2,2,0,0,1,0,4,0,0,0,0,1,1,3,3,7,0,1,1,3,3,2,2,2,1,1,2,0,0,1,0,0,1,0,5,0,1,5,1,1,4,1,0,0,10.5,0,12,4,0,0,1,1,0,0,1,5,1,76,1,130000,0,772,772,772,8251,0.39
5,5,2,3,2,0,0,0,1,1,0,1,10,0,0,1,4,3,3,0,0,3,2,4,3,2,4,1,1,2,0,0,1,0,0,1,2,6,0,0,6,1,1,3,1,0,0,5,1,12,3,1,0,0,0,0,1,1,0,3,42.33333333,0,37500,0,1564,1564,1564,5501,0.5
1,2,5,2,1,0,1,1,6,3,0,0,5,1,1,1,3,5,2,0,5,7,3,1,3,2,1,2,1,5,0,0,1,0,0,1,2,5,0,1,0,0,0,3,2,1,0,10.5,0,12,4,1,0,0,1,1,1,0,2,2,26,0,67500,0,1232,701,281,7542,0.48
4,4,0,2,1,0,0,0,6,3,0,1,5,0,0,1,4,3,7,0,0,0,0,3,1,1,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,4,1,0,0,0,0,1,1,3,2,27.5,0,47500,0,615,0,0,1627,0.37
1,0,5,3,2,0,0,0,16,4,0,1,10,0,1,3,4,3,2,1,0,3,3,4,3,4,1,4,1,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,2.5,0,18,2,1,0,0,0,0,0,6,2,5,16.6,0,22500,1,2820,2820,0,9752,0.53
4,3,5,3,3,0,1,0,1,3,1,0,10,0,1,2,4,3,3,0,5,7,3,2,3,2,2,2,1,2,0,0,1,0,0,0,6,8,1,0,8,3,1,3,2,1,0,39.5,1,12,3,1,0,0,0,0,2,1,5,2,71.5,1,22500,0,2770,1818,1818,8768,0.57
5,1,0,1,1,0,0,1,3,3,0,0,5,1,1,1,4,3,3,0,0,3,3,1,2,1,4,8,0,0,0,0,0,0,0,1,2,3,0,1,3,2,0,1,0,0,0,8,1,2,2,0,0,1,1,1,1,1,3,1,55,0,47500,0,749,749,749,9540,0.56
3,5,6,3,2,0,1,1,9,2,0,1,7,1,1,2,3,4,3,0,3,3,3,4,3,2,4,4,1,2,0,0,1,1,0,0,2,6,0,1,6,3,0,4,2,1,0,36.5,0,7,4,0,0,1,1,1,1,1,2,2,39.5,0,97500,0,2722,2472,2472,18447,0.42
8,1,5,5,4,1,1,0,6,3,0,1,10,0,0,2,3,5,2,1,5,7,3,3,3,2,4,4,3,2,2,2,1,0,0,1,2,9,0,0,9,1,1,4,2,0,0,0,1,22,4,1,0,0,0,0,1,4,5,5,41.4,0,130000,0,6560,4150,4150,16099,0.49
5,1,5,3,2,1,0,0,3,4,0,0,5,0,1,1,3,4,7,0,1,7,3,1,2,2,4,4,1,1,0,0,1,0,0,0,0,6,0,0,6,3,0,0,0,1,0,20,0,18,2,1,0,0,0,0,1,1,3,2,61.5,0,57500,0,1670,1670,1670,7805,0.43
2,3,5,3,1,1,0,1,6,3,0,0,7,1,1,1,5,4,7,0,3,3,3,3,2,1,4,2,1,1,0,0,1,0,0,0,0,6,0,0,6,1,0,0,0,1,0,5,0,12,3,1,0,0,0,1,0,1,2,1,84,1,32500,0,2470,1853,1235,2885,0.59
2,2,5,3,2,0,1,0,6,2,0,1,7,0,1,1,5,5,7,0,3,7,2,2,3,3,4,4,2,1,5,0,1,0,0,1,2,6,0,0,0,0,0,1,1,0,0,45,1,12,4,1,0,0,0,0,1,1,5,2,45,0,130000,0,2421,2021,0,5102,0.42
5,2,2,3,1,0,0,0,28,3,0,0,10,0,0,3,4,4,2,0,0,16,3,3,2,2,8,8,2,5,2,0,1,0,0,0,6,0,1,0,0,0,0,1,1,1,0,57,0,7,3,1,0,0,0,0,2,1,2,8,21.375,0,62500,0,1088,0,0,16758,0.53
1,3,5,4,2,1,1,0,6,3,1,1,5,0,1,2,1,4,12,0,0,3,3,3,1,2,12,12,1,2,0,0,1,0,0,0,2,12,1,0,7,3,1,5,3,1,0,72,1,12,4,1,0,0,0,0,2,2,5,2,57,1,72500,0,4800,4400,1283,9326,0.56
2,3,5,3,2,0,0,0,3,2,0,0,7,0,1,2,4,3,3,0,0,3,3,4,3,2,4,8,1,2,0,0,1,0,0,1,6,2,0,0,0,0,0,4,2,1,0,2.5,0,12,4,1,0,1,0,0,1,1,4,4,46.5,0,62500,0,1257,419,838,13057,0.52
4,3,5,5,2,1,1,0,9,0,0,0,10,1,0,1,3,4,12,0,3,3,3,2,2,2,1,2,1,2,0,0,1,1,0,0,0,8,0,1,0,0,0,0,0,1,0,7.5,0,22,4,0,0,1,1,1,0,1,2,4,26.5,0,92500,0,3052,2039,0,14239,0.54
4,4,7,3,2,0,1,0,0,4,0,0,7,1,0,1,3,4,3,0,1,1,3,1,3,2,2,2,1,2,0,0,1,0,0,1,2,4,0,0,4,3,0,2,1,0,0,10.5,1,7,4,1,0,0,0,1,0,1,3,1,79,1,77500,0,2416,1152,1152,7345,0.43
8,3,5,4,2,1,1,1,6,4,1,0,7,1,0,2,3,4,2,0,2,7,3,4,3,2,8,8,2,10,2,0,1,0,0,1,2,9,0,0,9,3,1,2,1,0,0,29,0,22,3,1,0,0,0,1,1,2,3,4,35.75,0,82500,0,3960,3560,3560,17091,0.43
4,3,0,2,1,0,0,1,9,3,0,0,7,1,1,1,4,3,3,0,8,0,0,3,3,2,4,12,2,5,5,0,1,0,0,0,0,4,0,1,0,0,0,1,1,1,0,10.5,1,4,2,0,0,1,1,1,1,1,3,4,25.25,0,52500,0,782,782,196,11407,0.58
5,2,0,2,2,0,0,1,1,2,0,1,7,1,1,2,4,4,7,0,2,3,3,2,2,1,2,8,2,2,5,0,1,0,0,0,0,5,0,1,5,1,1,3,3,0,0,0,1,4,2,0,0,1,1,1,1,1,2,2,60,0,52500,0,413,413,413,14960,0.53
4,1,5,2,2,0,1,1,6,3,0,0,10,1,1,1,4,3,17,0,5,3,3,1,2,1,8,8,1,1,0,0,1,0,0,1,0,7,0,1,7,2,0,0,0,1,0,49,1,12,3,0,0,1,1,1,1,1,4,2,53,0,47500,0,2140,1740,1740,24770,0.39
4,3,5,3,1,1,1,1,3,2,0,0,7,1,1,2,4,3,3,1,3,1,3,3,3,2,4,4,2,2,1,0,1,1,0,0,2,6,0,1,0,0,0,3,1,1,0,5,1,7,4,0,0,1,1,1,1,1,5,2,59,0,72500,0,4902,2260,753,32395,0.6
1,3,3,3,1,0,0,0,9,4,0,0,7,0,0,1,3,4,7,1,0,3,3,3,2,2,12,12,0,0,0,0,0,0,0,0,6,6,0,0,6,3,0,1,1,0,0,32,0,12,3,1,0,1,0,0,0,1,2,2,67,1,27500,0,3286,2456,2456,8975,0.47
2,2,5,2,1,0,0,1,28,1,0,0,10,1,0,1,4,4,3,0,0,7,0,2,3,2,8,12,1,5,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,38,0,7,2,0,0,1,1,1,1,2,1,4,21.5,0,17500,1,780,780,0,21242,0.39
6,4,1,5,3,0,1,0,6,4,1,1,5,0,0,3,4,3,12,1,3,13,3,2,3,1,4,4,3,10,10,1,1,0,0,1,6,6,0,0,6,3,1,7,3,0,0,14.5,1,12,3,1,0,1,0,0,1,1,4,3,28,0,87500,0,3836,2085,3089,17399,0.43
2,2,2,1,1,0,0,0,0,3,0,1,7,0,0,1,1,3,2,0,0,0,0,2,3,2,2,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,0,1,0,3,41,0,27500,0,909,227,0,2988,0.35
6,4,1,4,2,0,1,0,9,3,1,1,5,0,1,1,3,4,12,1,3,7,3,3,2,1,8,8,3,2,2,2,0,0,0,1,2,8,1,0,8,3,1,6,3,1,0,54.5,1,2,3,1,0,0,0,0,1,5,3,6,21.83333333,0,110000,0,2783,2383,2383,22198,0.42
6,2,3,2,1,0,1,1,9,1,0,0,7,1,1,1,5,4,3,0,3,7,3,1,3,3,8,8,1,2,0,0,1,1,0,1,6,3,1,0,0,0,0,0,0,1,0,30.5,1,12,4,0,0,0,0,1,0,1,5,2,64.5,1,62500,0,1720,710,0,6472,0.58
5,3,5,3,2,1,1,1,9,3,0,0,5,1,1,2,3,4,7,0,5,3,3,3,1,1,2,4,1,2,0,0,1,0,0,0,2,7,0,0,7,3,0,2,2,0,0,29,0,18,3,1,0,0,0,1,1,1,6,2,62,0,92500,0,2304,1904,1904,9652,0.46
4,3,2,3,2,0,1,0,9,2,0,0,5,0,1,1,4,4,22,1,3,16,3,2,2,1,12,12,1,1,0,0,1,0,0,0,6,6,1,0,6,3,0,0,0,1,0,75.5,1,12,3,1,0,0,0,0,0,1,2,2,85.5,1,27500,0,3854,3454,3454,12911,0.54
6,1,5,4,2,1,1,0,6,3,1,0,5,0,1,1,3,4,7,0,3,3,3,2,3,2,4,4,2,2,8,0,1,0,0,1,2,7,0,0,7,3,1,5,3,1,0,7.5,0,22,4,1,0,0,0,0,1,1,5,2,43.5,0,110000,0,4472,4072,4072,23413,0.46
7,3,6,4,3,0,1,1,9,3,1,0,7,1,1,1,3,4,12,1,5,7,2,3,3,2,2,4,1,2,0,0,1,1,0,0,0,8,0,0,7,1,0,1,1,0,1,17,1,22,3,0,0,0,0,1,1,1,4,4,22,0,42500,0,4074,3674,2270,10127,0.59
6,1,5,3,1,0,1,0,0,3,0,0,10,0,1,1,1,3,12,0,0,0,0,2,3,3,4,4,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,2,2,1,0,37,0,4,4,1,0,1,1,0,0,6,0,2,48,0,32500,0,1005,378,0,10072,0.54
3,3,5,4,2,1,0,0,6,2,0,1,7,0,0,2,4,3,12,0,5,7,3,8,3,2,4,8,2,5,1,0,1,0,0,1,6,7,0,0,7,2,1,4,1,1,0,54,1,22,4,1,0,0,0,0,2,1,3,5,23.8,0,130000,0,4465,4465,4465,19687,0.51
1,3,6,4,1,2,0,1,6,2,0,0,7,1,1,2,4,4,3,3,0,3,2,2,2,2,4,4,0,0,0,0,0,1,0,0,0,8,0,1,8,1,0,1,1,0,0,13,0,18,3,0,0,0,1,1,0,1,2,2,79.5,1,47500,0,4008,4008,2672,9827,0.57
6,1,0,1,1,0,0,1,9,3,1,0,7,1,0,1,4,4,3,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,5,0,4,3,0,0,1,1,1,1,1,6,1,25,0,32500,0,754,754,0,7211,0.51
4,3,3,2,1,0,0,1,9,3,0,0,10,1,1,1,4,3,3,0,0,7,0,3,2,2,8,12,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,2,0,0,26.5,1,7,2,0,0,1,1,1,2,1,2,5,23.8,0,32500,1,672,672,0,14925,0.56
4,1,5,3,1,1,0,0,6,1,1,1,7,0,1,2,3,4,7,0,1,3,3,5,1,1,2,4,3,2,2,1,1,0,0,1,0,8,0,0,8,3,1,3,3,0,0,2.5,0,22,3,1,0,0,0,0,1,1,4,2,73,1,110000,0,2025,2025,2025,8733,0.56
3,2,6,3,1,0,0,0,16,3,0,0,7,1,1,2,5,4,2,1,3,3,3,2,2,4,8,8,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,1,1,0,0,23.5,1,7,3,0,0,1,1,1,0,1,3,1,68,1,37500,0,2016,1512,0,12458,0.55
2,1,5,3,2,0,0,1,16,2,1,1,7,1,1,2,4,4,3,1,5,13,3,4,2,2,8,8,0,0,0,0,0,0,0,0,2,6,0,0,6,2,1,5,3,1,0,0,0,18,4,1,0,1,0,1,0,1,2,2,65,1,27500,0,2004,2004,2004,22292,0.42
1,2,6,2,1,0,0,0,1,4,0,0,10,0,0,1,3,4,7,0,0,1,3,1,3,3,12,12,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,3,2,0,0,19.5,0,7,3,1,0,0,0,0,0,1,8,2,58.5,1,37500,0,775,775,388,10375,0.42
4,1,0,2,1,0,0,1,16,1,1,0,18,1,0,1,4,3,7,0,1,1,3,2,1,5,4,12,1,2,0,0,1,0,0,0,0,4,0,1,4,3,1,0,0,0,0,10.5,1,4,3,0,0,1,1,1,1,2,6,1,34,0,42500,0,841,841,841,5574,0.55
2,1,5,4,1,1,1,1,9,2,1,0,7,1,1,1,3,4,22,1,8,3,3,4,2,1,8,8,2,2,1,0,1,0,0,0,2,9,0,0,9,3,0,2,2,1,0,44,0,18,3,1,0,1,0,1,1,1,6,3,19.66666667,0,130000,0,3612,3362,3362,9783,0.55
6,3,5,2,2,1,0,1,6,3,0,0,7,1,1,1,4,3,7,0,5,3,3,1,3,2,2,4,2,1,1,0,1,0,0,0,0,5,0,1,5,1,0,1,3,0,0,10.5,0,4,4,0,0,1,1,1,1,1,3,2,23,0,27500,0,2040,2040,2040,12114,0.5
7,1,5,3,2,0,1,0,0,2,0,1,5,0,0,1,3,4,12,1,3,7,3,4,2,2,8,12,2,10,1,0,1,0,0,1,6,6,0,0,6,3,0,4,1,0,0,42.5,0,12,4,1,0,0,0,0,1,1,5,2,62,0,97500,0,3550,3150,3150,16907,0.41
6,1,0,1,1,0,0,1,6,3,1,1,10,1,0,1,4,3,12,1,5,3,3,2,2,1,4,2,1,2,0,0,1,0,0,0,2,3,0,1,3,3,0,2,1,1,0,13,0,7,3,0,0,1,1,1,0,1,6,1,77,1,32500,0,1248,1248,1248,11376,0.52
2,1,5,3,1,0,0,1,9,3,1,0,7,1,0,1,4,3,12,0,0,3,3,2,2,1,8,8,1,10,0,0,1,0,0,0,0,5,0,0,0,0,0,1,1,0,0,2.5,0,7,2,1,0,0,0,1,1,2,4,2,17.5,0,32500,0,1250,1250,0,3178,0.56
4,4,0,2,1,0,0,0,1,2,0,1,7,0,1,1,4,3,3,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,7,2,1,0,1,0,0,1,1,2,1,41,0,32500,0,1177,882,0,1033,0.56
8,3,5,5,3,0,1,0,9,2,1,0,7,1,1,2,3,4,3,0,3,7,3,6,3,4,4,4,3,2,1,1,1,0,0,0,6,8,0,0,8,3,0,3,3,1,0,12.5,1,18,4,1,0,1,0,1,1,1,7,2,55.5,1,130000,0,2314,1664,1664,14243,0.55
8,5,5,5,4,1,1,0,3,4,1,0,10,0,0,2,2,4,3,1,8,13,3,2,2,2,2,2,2,1,1,0,1,0,0,1,10,10,1,0,10,3,1,0,0,0,0,78.5,1,30,3,1,0,0,0,0,1,1,8,4,23.5,0,130000,0,5221,4571,4571,14824,0.6
3,4,5,3,1,1,0,0,1,4,0,1,7,0,1,1,3,3,7,0,0,1,2,3,2,2,12,12,1,1,0,0,1,0,0,0,0,6,0,0,6,2,1,2,1,1,0,22.5,1,7,3,1,0,0,0,0,0,1,5,2,84,1,22500,0,1800,1543,1543,10333,0.39
8,4,6,3,2,1,1,0,6,0,0,0,7,0,1,1,5,4,2,0,3,7,3,1,3,3,2,4,2,5,5,0,1,0,0,0,2,5,0,0,5,1,1,0,0,0,0,17.5,1,7,4,1,1,0,0,0,2,1,5,3,27.33333333,0,42500,0,2689,2289,2289,1012,0.42
1,3,6,3,1,0,0,1,6,2,0,0,7,1,0,1,4,4,17,0,0,3,3,3,2,1,4,4,1,1,0,0,1,0,1,1,2,6,1,1,0,0,0,0,0,0,0,7.5,0,12,2,1,0,1,1,1,0,6,1,3,16.66666667,0,17500,1,1865,1492,0,11598,0.53
2,4,5,3,2,0,1,0,9,2,0,0,10,0,1,1,3,4,7,1,8,3,3,5,1,1,4,4,1,2,0,0,1,0,0,1,6,6,0,0,6,2,1,2,2,0,0,20,1,7,4,1,0,1,0,0,0,2,3,3,56.33333333,1,57500,0,2030,1630,1630,13807,0.41
6,4,1,4,2,1,1,0,0,2,0,1,10,0,0,1,3,3,12,1,0,3,3,3,1,2,2,2,1,1,0,0,1,0,0,1,0,6,0,0,6,3,1,2,2,0,0,32,1,12,3,1,0,0,0,0,1,4,5,4,26.5,0,72500,0,4578,3367,3367,12894,0.51
1,4,4,3,2,1,0,0,16,3,1,1,7,0,1,1,1,4,7,0,3,7,2,1,3,1,1,2,3,8,5,2,1,0,0,1,0,6,0,0,6,2,0,0,0,1,0,65,0,18,3,1,0,1,0,0,1,1,8,3,36,0,130000,0,3423,2567,2567,7831,0.62
3,5,5,3,2,0,1,1,6,2,0,0,10,1,1,1,4,4,12,0,3,7,3,3,3,4,8,12,1,2,0,0,1,0,1,1,6,9,0,1,9,3,0,6,3,1,0,55,0,18,2,0,0,1,1,1,0,1,3,2,57,0,47500,0,3250,2850,2850,23055,0.4
1,3,5,3,1,0,0,1,9,3,0,0,10,1,0,1,3,5,2,1,2,3,3,3,2,2,8,8,1,5,0,0,1,0,0,0,0,6,1,0,0,0,0,1,1,0,0,2.5,0,12,3,1,0,0,0,1,0,1,5,2,72,1,47500,0,2235,2235,0,5704,0.53
3,2,5,2,1,0,0,1,6,3,1,0,7,1,1,1,4,3,7,0,0,0,0,2,2,1,8,12,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,1,3,1,0,2.5,0,4,3,1,0,1,0,1,1,1,5,2,31,0,57500,0,660,660,165,4059,0.47
8,3,5,2,2,1,1,1,6,3,1,1,7,1,0,1,3,4,7,1,3,7,3,4,3,2,2,2,1,2,0,0,1,0,0,0,2,5,0,0,1,2,0,1,3,0,0,22.5,0,12,4,1,0,0,0,1,1,1,2,2,58,0,72500,0,2163,814,163,6853,0.49
2,5,5,3,1,0,0,1,1,2,0,1,1,1,1,1,1,3,3,1,0,1,3,3,2,2,4,8,1,2,0,0,1,0,0,0,2,5,0,1,5,3,0,1,1,1,0,2.5,0,12,4,0,0,1,1,1,0,1,1,1,70,1,42500,0,925,925,925,9367,0.42
1,2,5,3,1,0,0,0,6,0,0,0,10,0,0,1,4,4,3,1,0,3,0,4,2,1,4,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,0,0,5,0,7,2,1,0,1,0,0,2,2,1,5,33.8,1,12500,1,926,926,555,11277,0.4
8,4,0,2,2,0,0,1,3,1,0,0,10,1,1,1,4,5,7,0,0,0,0,2,3,1,2,4,1,5,0,0,1,0,0,0,0,3,0,0,3,1,0,0,0,0,0,18.5,1,4,4,1,0,1,0,1,2,1,2,3,22.66666667,0,12500,1,890,890,890,2839,0.5
2,4,5,5,2,0,0,1,9,3,1,0,5,1,0,2,4,3,3,0,0,3,3,2,2,2,4,4,5,8,2,5,1,0,0,1,0,8,1,0,0,0,0,1,0,1,0,31.5,0,30,2,1,0,1,0,1,2,1,2,5,21.6,0,37500,1,2808,2024,0,5471,0.58
8,1,0,3,1,1,0,1,1,1,0,0,3,1,0,1,4,3,7,0,3,3,3,2,2,2,8,8,1,1,0,0,1,0,0,0,2,5,0,1,5,1,0,0,0,0,0,0,0,7,4,1,0,1,1,1,1,1,1,2,70,1,32500,0,871,871,871,9445,0.52
1,1,0,4,4,0,0,0,1,1,0,0,5,1,1,1,5,5,12,0,3,3,3,6,3,2,4,1,1,1,0,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,26.5,0,30,3,1,0,0,0,1,0,1,5,2,81.5,1,67500,0,1286,1286,1157,7565,0.61
2,1,5,4,1,1,0,0,6,3,1,0,18,0,0,1,4,4,12,0,0,0,0,1,1,2,4,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,1,2,1,2,36,0,67500,0,1500,1500,0,3209,0.57
2,1,5,3,1,1,0,0,3,2,1,1,10,0,1,1,1,4,12,1,0,0,0,5,1,1,4,4,2,2,1,0,1,0,0,1,2,5,0,1,0,0,0,0,0,1,0,2.5,0,7,3,1,0,0,1,0,2,1,3,5,36.2,0,12500,1,3528,2352,1882,6664,0.58
4,3,6,2,1,0,0,1,1,1,0,0,1,1,1,1,3,4,7,1,0,7,3,2,3,2,4,4,1,1,0,0,1,1,0,0,2,4,0,1,0,0,0,1,1,0,0,2.5,0,7,4,0,0,1,1,1,1,1,3,1,32,0,32500,0,1152,576,144,9750,0.56
1,4,5,3,1,1,0,1,1,3,1,0,1,1,1,1,4,4,2,0,0,7,3,2,2,1,8,12,2,10,1,0,1,0,0,0,6,7,0,1,7,2,1,4,3,0,0,37,0,18,2,1,0,1,1,1,1,1,8,2,42.5,0,110000,0,5499,3208,3208,15557,0.45
3,2,0,2,1,1,0,1,1,2,0,1,10,1,1,1,1,3,7,0,2,0,0,2,3,2,2,4,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,5,1,4,4,0,0,1,1,1,0,1,4,4,27.25,0,22500,1,957,718,0,8528,0.56
4,0,6,4,3,0,1,1,6,2,1,1,7,1,1,2,3,4,2,0,5,7,3,5,3,2,2,4,2,5,2,0,1,1,0,0,2,8,0,0,0,0,0,2,2,0,0,15,1,22,4,0,0,1,0,1,0,1,5,3,36.33333333,1,130000,0,4448,4048,0,11539,0.61
3,3,5,4,2,0,1,1,9,4,1,1,5,1,1,1,3,4,3,0,1,13,3,5,3,2,8,12,4,10,8,8,1,0,0,1,2,8,1,0,8,3,1,0,0,0,0,12.5,0,18,3,1,0,0,0,1,1,2,5,4,29,0,130000,0,2245,1995,1995,20390,0.5
3,3,5,4,2,0,1,0,9,1,0,0,7,0,1,1,1,3,3,1,0,7,3,3,3,2,2,2,2,2,1,0,1,1,0,0,2,8,0,0,0,0,0,1,1,1,0,23,0,22,3,1,0,0,0,0,1,1,5,4,43.5,1,130000,0,2760,1700,638,8302,0.56
7,1,5,3,2,0,1,1,9,4,0,0,7,1,1,2,3,4,7,0,5,7,3,4,3,2,12,12,6,10,10,10,1,0,0,1,10,6,1,0,6,3,1,4,3,0,0,92,0,12,4,1,0,1,0,1,2,1,5,4,20.25,0,62500,0,2503,2103,2103,21394,0.51
5,2,6,3,2,0,0,1,9,1,0,0,5,1,0,1,4,3,3,1,0,7,1,3,3,2,8,12,0,0,0,0,0,0,0,0,0,6,0,1,6,3,1,1,0,0,0,10.5,0,7,4,0,0,1,1,1,1,2,2,2,54,1,27500,0,1320,1320,1320,15571,0.46
2,1,5,3,1,1,0,1,0,3,1,1,3,1,1,1,4,4,7,1,0,1,1,1,2,1,8,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,2,0,0,5,0,12,4,0,0,0,0,1,0,1,2,1,82,1,2000,1,2592,2592,144,4567,0.54
5,3,6,2,2,0,1,1,6,3,1,0,7,1,1,1,3,4,3,0,2,7,3,2,3,3,2,8,3,2,1,1,1,0,0,1,2,4,0,0,4,2,1,1,1,0,0,26.5,1,18,3,1,0,0,0,1,2,1,2,2,59,0,17500,1,1216,966,966,6088,0.6
6,2,6,5,3,1,1,0,9,2,0,0,7,0,1,1,5,5,2,1,8,7,3,5,3,2,2,4,4,5,2,2,1,1,0,0,2,11,0,0,11,3,0,2,3,1,0,48,1,22,4,1,0,0,1,0,1,1,5,4,30.5,0,110000,0,6405,6005,5239,10784,0.54
5,1,3,2,1,0,0,1,6,1,0,0,10,1,0,1,4,3,7,1,0,16,2,1,2,3,8,8,1,5,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,10.5,0,7,2,0,0,1,1,1,1,1,1,4,15,0,17500,1,1040,780,0,22790,0.53
8,3,5,3,2,0,0,1,6,4,1,0,7,1,1,1,4,4,2,0,1,7,3,4,3,2,12,12,1,2,0,0,1,0,0,1,0,6,0,1,6,3,1,1,3,0,0,19.5,0,7,4,0,0,1,1,1,0,1,2,5,33.4,1,27500,1,1280,1280,1280,20071,0.4
5,3,5,4,3,0,1,1,9,4,0,0,10,1,1,2,3,3,3,1,5,13,3,3,2,1,2,4,2,2,1,0,1,0,0,1,0,8,0,0,8,3,0,2,1,1,0,7.5,1,12,4,1,0,0,0,1,0,1,2,4,32.75,1,82500,0,3290,2890,2890,14313,0.46
3,2,3,2,1,0,0,0,6,1,0,0,7,0,0,1,3,4,7,0,3,7,3,2,3,2,2,2,1,5,0,0,1,1,0,0,2,5,0,0,5,3,0,3,3,0,0,5,0,12,2,0,0,1,0,0,2,1,5,4,18,0,97500,0,1025,1025,1025,21108,0.49
2,3,6,3,1,0,1,0,9,2,1,0,7,0,1,1,3,4,17,1,0,7,3,3,2,2,4,8,1,2,0,0,1,0,0,1,6,6,0,0,6,2,0,3,2,1,0,31.5,0,7,4,1,0,0,0,0,1,1,2,4,26.25,0,42500,0,2280,2030,1025,8697,0.54
3,3,5,2,1,0,0,1,9,1,0,1,5,1,1,1,4,3,3,0,2,3,3,3,2,2,4,8,2,10,2,0,1,0,0,0,2,4,0,1,4,3,1,4,2,0,0,24,0,12,2,0,0,1,1,1,1,1,2,2,34,0,97500,0,1296,1296,1296,13280,0.46
4,1,0,2,2,0,0,1,1,2,0,0,5,1,0,1,4,3,12,0,3,3,3,2,2,1,2,4,1,2,0,0,1,0,0,0,0,5,0,1,4,3,0,2,2,1,0,26,1,7,2,0,0,1,1,1,1,1,3,2,37.5,0,42500,0,1179,1179,943,16086,0.4
6,3,6,4,2,1,1,0,6,3,1,1,10,0,0,2,3,4,7,0,5,7,3,2,3,2,8,8,2,5,2,0,1,0,0,0,2,8,0,0,8,3,0,2,3,1,0,31.5,1,12,4,1,0,0,0,0,1,1,5,5,26,0,67500,0,2836,2436,2436,12232,0.56
4,4,5,4,3,0,1,0,9,1,0,0,10,0,0,2,5,4,3,0,3,7,3,4,3,3,1,1,2,8,2,0,1,0,0,0,2,9,0,0,9,1,1,5,3,1,1,50,1,22,4,1,0,0,0,1,1,1,5,3,36.66666667,0,130000,0,3410,3010,3010,11475,0.35
1,2,5,2,1,0,0,0,1,2,0,0,1,0,0,1,1,3,7,0,1,3,3,4,3,1,2,2,3,2,2,1,1,0,0,0,2,6,0,0,0,0,0,2,1,1,0,2.5,0,18,2,1,0,0,0,0,1,1,5,1,35,0,52500,0,3132,1566,0,6165,0.56
2,2,2,2,1,0,0,1,3,4,0,0,7,1,1,1,1,4,3,0,0,3,0,1,2,1,4,12,0,0,0,0,0,0,0,0,0,4,0,1,4,3,0,0,0,1,0,7.5,0,12,2,0,0,1,1,1,0,2,5,2,45,0,37500,0,960,960,960,6310,0.38
