YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
1,3,5,5,1,1,0,1,9,4,0,0,5,1,1,1,4,4,3,1,0,7,3,3,2,1,2,4,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,2,2,1,0,0,0,18,3,1,0,1,0,1,1,1,3,3,36,0,12500,1,1791,1254,358,13648,0.4
6,3,5,3,2,0,1,1,1,3,0,0,1,1,0,1,3,4,7,0,0,7,3,4,2,2,4,4,2,2,1,0,1,0,0,0,0,6,0,1,6,3,1,4,3,0,0,31.5,0,12,4,0,0,1,1,1,1,2,3,2,46.5,0,47500,0,2277,1877,1877,15761,0.43
2,3,5,2,1,1,1,1,1,3,1,0,10,1,0,1,4,3,12,0,0,3,3,2,1,1,8,4,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,8,0,12,3,1,0,0,1,1,0,1,2,1,85,1,12500,1,1638,1238,0,4075,0.64
5,5,0,1,1,0,0,1,3,0,0,0,5,1,1,1,4,3,2,0,0,0,0,2,2,2,4,4,2,5,2,0,1,0,0,0,0,3,0,1,3,1,0,2,3,1,0,21,0,2,3,0,0,1,1,1,2,0,4,2,21.5,0,27500,0,540,540,540,2603,0.37
1,2,6,3,2,0,0,1,16,3,0,0,5,1,1,1,3,3,3,0,3,3,3,3,3,1,8,4,3,10,10,2,1,0,0,0,0,6,0,0,6,1,1,5,2,1,0,13,0,12,3,1,0,0,0,1,1,1,3,2,55,0,130000,0,1776,1776,888,11482,0.59
4,3,6,3,2,0,0,0,9,2,1,1,7,0,1,2,3,5,7,0,3,7,3,5,2,1,4,8,3,10,10,1,1,1,0,1,2,7,1,0,0,0,0,7,1,0,0,39,1,12,3,1,0,1,0,0,0,1,2,3,32.66666667,0,57500,0,2214,2214,316,10696,0.53
2,3,6,3,1,1,0,0,6,1,0,0,7,0,0,1,4,3,3,1,3,7,3,3,2,2,4,2,2,5,1,0,1,0,0,0,0,5,0,0,5,2,1,3,1,1,0,7.5,0,12,3,1,0,0,0,0,1,1,3,4,22.25,0,92500,0,1664,1664,832,9180,0.6
6,4,7,3,2,0,1,1,1,2,1,0,10,1,1,2,5,4,2,0,5,7,3,2,2,1,4,4,1,10,0,0,1,0,0,0,2,7,0,0,7,1,1,3,2,0,0,61,1,12,2,1,0,0,0,1,0,1,5,3,53,1,87500,0,2924,2524,2524,7146,0.6
6,5,5,4,3,0,0,1,3,3,1,0,7,1,1,3,3,4,7,1,8,3,3,2,3,4,4,4,2,10,10,0,1,1,0,1,6,10,0,1,10,3,1,5,3,0,1,22.5,0,12,4,0,0,1,1,1,1,1,3,2,65.5,1,97500,0,2240,2240,2240,25204,0.55
8,2,7,3,2,1,1,0,1,2,0,0,7,1,1,1,3,4,7,0,8,7,2,2,3,2,2,2,1,2,0,0,1,0,0,1,0,6,0,0,6,1,1,0,0,0,0,44.5,1,12,3,1,0,1,0,1,1,1,5,2,57,0,130000,0,6136,2073,2073,11775,0.62
3,1,5,3,2,0,1,0,6,2,1,1,10,0,0,1,4,3,17,1,0,3,3,2,2,1,4,4,1,2,0,0,1,0,0,0,2,6,0,0,6,3,0,5,1,0,0,21,0,12,3,1,0,1,0,0,0,1,3,2,55,0,22500,0,2050,1650,1650,14590,0.53
4,4,5,3,2,0,1,0,6,2,0,0,7,0,1,2,3,5,2,0,5,7,3,2,3,2,4,8,4,5,2,2,1,0,0,1,2,5,0,0,5,2,1,4,2,0,0,52.5,1,12,4,1,0,0,0,0,1,1,6,3,39.33333333,1,47500,0,2014,1614,1614,13206,0.5
7,2,0,3,2,1,0,1,6,1,0,1,3,1,0,1,4,3,7,0,3,3,3,2,1,1,2,4,0,0,0,0,0,0,0,0,0,6,0,0,6,2,1,1,1,1,0,66.5,0,7,2,1,0,0,0,1,1,1,2,3,27.66666667,0,37500,0,1580,1580,1580,12058,0.43
7,4,0,1,1,0,0,0,9,1,1,0,10,0,1,1,4,3,7,0,8,0,0,1,1,1,12,12,0,0,0,0,0,0,0,1,2,3,0,0,3,1,1,0,0,0,0,10.5,0,4,4,1,0,0,0,0,0,2,3,1,69,1,12500,1,542,542,542,2327,0.43
1,2,5,3,1,1,0,0,1,0,0,0,5,0,0,1,3,4,2,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,1,0,2,6,0,0,6,1,0,2,3,0,0,2.5,0,12,3,1,0,0,0,0,1,1,1,2,52.5,0,12500,1,1131,1131,1131,7104,0.5
7,3,0,2,1,0,0,1,16,2,0,1,7,1,0,1,4,3,3,1,1,3,3,2,3,4,8,4,1,2,0,0,1,0,0,0,0,4,0,0,4,3,0,2,3,1,0,10.5,1,7,3,1,0,0,0,1,1,2,2,2,60,0,22500,0,932,932,932,9504,0.42
4,2,6,3,1,1,1,1,6,4,1,0,7,1,1,1,1,3,12,1,8,7,3,3,2,1,4,4,1,2,0,0,1,0,0,0,0,6,0,0,0,0,0,4,2,1,0,5,0,12,2,1,0,1,0,1,1,1,5,4,25.75,0,37500,0,2276,2026,0,10079,0.67
5,3,5,2,1,0,1,1,1,4,1,0,3,1,0,1,3,4,7,0,1,3,3,2,1,1,2,2,2,1,1,0,1,0,0,0,2,4,0,0,4,3,1,1,2,0,0,23.5,0,12,3,1,0,0,0,1,1,1,5,1,43,0,47500,0,1290,815,815,4428,0.6
3,3,0,1,1,0,0,1,0,4,1,0,5,1,1,1,4,3,2,0,0,0,0,2,3,2,12,12,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,3,1,0,17,0,7,4,0,0,1,1,1,0,1,1,1,73,1,2000,1,617,617,206,5368,0.46
6,4,0,2,2,0,0,0,28,4,0,1,5,0,1,1,4,4,2,0,1,0,0,2,3,3,1,1,2,8,2,0,1,0,0,0,2,3,1,0,3,1,1,0,0,0,0,29,0,4,3,1,0,1,0,0,1,1,4,2,34,0,37500,0,499,499,499,2019,0.39
8,4,2,3,2,0,1,1,6,2,1,1,1,1,0,1,4,4,2,0,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,2,6,1,1,6,3,1,2,2,0,0,23.5,1,7,4,0,0,1,1,1,2,1,3,3,28.66666667,0,37500,0,2480,1783,1783,13083,0.37
8,3,5,4,3,1,1,0,6,3,1,0,10,1,1,2,3,4,3,1,8,7,3,3,3,3,2,4,4,10,10,1,1,0,0,0,6,13,1,1,13,3,1,7,3,0,0,59,0,30,4,1,0,1,1,1,1,1,5,4,22,0,130000,0,6962,6312,6312,32690,0.59
3,2,2,1,1,0,0,1,0,4,1,0,7,1,0,1,1,3,22,0,0,3,3,2,2,1,12,12,0,0,0,0,0,0,0,1,0,3,0,1,3,3,0,0,0,0,0,2.5,0,4,2,0,0,1,1,1,0,2,2,1,46,1,6250,1,830,830,830,10472,0.41
7,5,1,4,2,1,1,0,6,3,0,1,5,0,0,1,5,5,3,0,5,13,3,4,2,2,12,8,3,5,2,1,1,0,1,0,2,7,0,0,7,3,1,7,2,0,1,67.5,1,12,4,1,0,1,0,0,1,1,6,4,35.5,1,82500,0,2460,1810,1810,18004,0.42
6,3,3,2,1,0,0,0,16,2,0,1,10,0,1,2,4,3,3,0,0,3,3,4,2,2,4,4,2,2,5,0,1,0,0,1,0,4,0,1,4,2,1,0,0,1,0,5,0,7,3,1,0,0,1,0,0,1,3,2,48,0,17500,1,742,742,742,11246,0.42
1,0,5,5,1,0,0,0,6,3,0,1,10,0,0,1,4,3,12,1,0,3,3,3,3,2,12,12,1,2,0,0,1,1,0,1,6,6,0,0,0,0,0,3,3,1,0,66,0,18,3,0,0,0,0,0,1,1,2,2,24,0,67500,0,2074,1383,691,4667,0.5
6,3,6,3,2,1,0,0,1,4,1,1,5,0,1,1,1,3,12,1,1,1,3,1,2,1,2,2,0,0,0,0,0,1,0,1,0,6,0,1,6,1,0,3,3,0,0,2.5,1,30,3,0,0,0,1,0,2,1,2,1,47,0,37500,0,1620,1620,1620,908,0.56
1,4,5,2,1,1,1,1,6,4,0,0,7,1,1,1,3,4,22,0,5,7,3,3,1,2,4,8,2,10,5,0,1,0,0,0,2,6,0,0,6,1,0,1,1,1,0,28.5,0,22,3,1,0,1,0,1,0,1,6,2,39.5,0,27500,0,3008,1504,1504,8224,0.6
2,2,0,2,1,0,0,1,1,2,0,0,7,1,1,1,1,3,12,0,0,0,0,1,2,1,4,4,1,1,0,0,1,0,0,0,2,4,0,1,0,0,0,1,1,1,0,2.5,0,4,3,0,0,1,1,1,0,1,4,1,85,1,42500,0,788,788,0,8875,0.47
1,2,6,2,1,0,0,1,1,4,0,0,10,1,1,1,4,3,12,0,0,0,0,3,3,2,4,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2.5,0,4,2,0,0,1,1,1,0,1,1,2,40,0,12500,1,538,538,179,8776,0.58
8,3,5,3,4,0,1,1,3,4,1,1,7,1,1,2,3,4,7,0,1,7,3,4,3,2,4,4,1,2,0,0,1,0,0,0,2,8,0,1,8,3,1,4,1,0,0,7.5,0,18,3,0,0,1,1,1,0,1,2,2,68,1,42500,0,4351,3701,3701,20343,0.48
4,2,6,3,2,0,1,1,1,3,1,0,5,1,0,1,3,3,7,0,1,1,3,1,3,3,8,8,2,1,1,0,1,1,0,1,2,8,0,0,0,0,0,0,0,1,0,8,0,18,3,0,0,0,0,1,0,1,2,1,60,1,37500,0,1797,1397,264,4587,0.52
1,0,2,2,1,0,0,0,0,4,1,0,10,0,0,1,3,3,12,0,0,0,0,1,2,2,2,2,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0,1,2,1,63,0,2000,1,924,693,231,4545,0.58
5,3,6,3,2,0,1,1,3,2,1,0,7,1,1,2,3,4,3,0,3,7,3,4,3,4,4,8,3,5,2,1,1,0,0,1,2,7,0,0,7,3,1,3,0,0,0,32,1,18,4,1,0,0,0,1,1,1,3,2,55,0,57500,0,3742,3342,3342,12943,0.52
1,2,0,2,1,0,0,1,1,4,0,0,5,1,1,1,4,4,3,0,0,0,0,1,3,2,2,4,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,0,1,1,1,4,1,37,0,32500,0,728,728,0,3999,0.48
5,3,5,3,2,1,0,1,6,2,1,1,5,1,1,2,3,5,2,1,5,3,3,5,2,2,12,12,3,10,2,1,1,0,0,1,6,7,0,0,0,0,0,2,1,1,0,7.5,1,12,4,1,0,0,0,1,0,1,3,3,67.66666667,1,130000,0,2491,2491,474,10910,0.52
5,5,8,4,2,1,1,0,1,2,1,1,3,1,0,3,3,5,22,1,1,1,3,3,3,1,4,4,3,5,10,10,0,0,0,1,0,12,0,1,0,0,0,6,3,1,0,23.5,1,12,4,0,0,1,1,1,0,1,3,2,68.5,1,37500,0,3234,2834,0,18225,0.52
4,1,0,2,2,0,0,0,6,1,1,0,5,0,1,1,4,3,2,0,5,1,2,2,2,2,4,8,1,1,0,0,1,0,0,1,2,5,1,1,5,2,0,3,3,0,0,27.5,1,12,2,1,0,0,1,0,1,1,4,1,50,0,67500,0,1325,1325,1325,7894,0.4
1,3,5,3,2,0,0,1,3,3,0,0,5,1,0,2,4,3,3,1,2,3,3,2,3,2,2,4,1,1,0,0,1,0,0,0,2,6,0,0,5,1,0,3,3,1,0,7.5,0,12,4,1,0,1,0,1,1,1,3,2,23.5,0,77500,0,1700,1700,1558,6568,0.64
5,1,0,3,1,0,0,0,9,1,0,0,18,0,0,1,1,3,3,0,0,0,0,2,1,1,12,4,1,5,0,0,1,0,0,1,6,6,1,0,6,2,0,0,0,0,0,17,0,12,4,1,0,1,0,0,0,2,0,4,18.75,0,2000,1,1004,1004,1004,6581,0.52
6,2,5,3,2,0,1,1,1,2,0,0,5,1,1,1,5,5,7,0,2,7,3,1,1,1,2,4,1,1,0,0,1,0,0,1,0,6,0,1,0,0,0,3,3,1,1,5,1,22,3,0,0,1,1,1,1,1,6,1,55,0,87500,0,1632,1232,0,14702,0.57
1,3,6,4,2,0,0,1,6,2,1,0,7,1,1,2,4,4,7,0,3,3,3,4,3,3,4,4,1,1,0,0,1,0,0,0,2,8,0,0,0,0,0,3,1,0,0,45,1,22,2,0,0,1,0,1,1,1,2,2,52,0,82500,0,3537,2277,569,11011,0.52
1,3,6,3,1,1,0,1,16,1,0,0,10,1,1,1,4,3,2,1,0,16,3,5,3,1,12,12,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,5,3,1,0,5,0,12,3,1,0,1,0,1,1,1,3,6,17.16666667,0,8750,1,1169,1169,0,20724,0.57
6,1,5,3,1,1,0,1,1,4,0,1,7,1,1,1,4,3,12,1,0,3,3,2,1,1,8,8,0,0,0,0,0,0,0,0,6,6,0,1,6,3,1,6,3,1,0,24,0,22,3,0,0,1,1,1,0,1,2,2,80,1,22500,0,1456,1456,1456,16536,0.45
5,3,5,5,3,0,1,0,6,2,0,0,7,0,1,3,3,3,2,0,3,3,3,5,3,3,4,8,1,2,0,0,1,0,0,1,2,8,1,0,8,3,0,1,1,0,0,63,0,12,4,1,0,0,0,0,1,1,5,2,47.5,0,130000,0,4116,4116,3716,9253,0.7
6,1,5,3,2,0,1,0,1,4,1,1,5,0,1,1,4,4,7,1,5,3,3,3,2,1,4,4,1,5,0,0,1,0,0,0,0,6,0,0,6,3,1,5,3,1,0,82.5,0,4,4,1,0,1,0,0,0,1,3,2,81,1,72500,0,2769,2369,2369,9652,0.45
7,5,5,3,2,1,1,1,3,4,0,1,5,1,1,2,3,4,7,0,1,1,3,5,3,2,12,12,1,2,0,0,1,0,0,1,6,8,0,1,8,3,1,8,1,0,0,255,0,12,4,0,0,1,1,1,0,1,1,2,74.5,1,42500,0,3918,1796,1796,22164,0.38
4,2,2,4,2,1,1,1,6,3,1,0,7,1,1,1,5,4,3,0,5,7,3,1,2,1,4,4,1,5,0,0,1,0,0,1,6,9,0,0,9,3,1,0,0,1,0,102,1,18,2,1,0,0,0,1,1,1,2,2,62,1,130000,0,3403,3003,2416,8380,0.62
3,1,0,1,1,0,0,1,3,4,0,0,7,1,1,1,4,3,3,0,0,0,0,1,2,1,8,8,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,2,0,0,0,1,2,3,0,0,1,1,1,0,1,3,1,63,1,12500,1,717,717,478,7386,0.54
1,3,5,3,1,0,0,0,0,4,0,0,1,0,0,1,4,3,22,0,0,1,3,2,2,1,12,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,12,3,1,0,0,0,0,0,2,1,1,85,1,8750,1,2304,1536,0,4288,0.56
6,4,0,1,1,0,0,1,9,3,1,0,7,1,1,1,4,3,2,0,0,1,3,1,3,2,4,2,3,5,1,5,1,0,0,1,0,2,0,1,2,3,1,0,0,0,0,10.5,1,4,3,0,0,1,1,1,1,2,6,1,25,0,32500,0,666,666,666,8088,0.41
5,2,0,2,1,0,0,0,9,4,0,0,3,0,0,1,4,4,7,0,8,3,3,2,2,1,2,1,1,2,0,0,1,0,0,0,0,4,0,0,4,1,1,0,0,0,0,0,1,4,4,1,0,0,0,0,1,1,2,5,13.4,0,22500,1,815,815,815,3484,0.54
8,4,1,4,4,1,1,0,1,4,0,1,1,0,1,2,3,4,3,1,3,3,3,4,3,2,8,8,8,8,8,5,1,0,0,1,6,7,0,0,7,1,1,2,3,0,1,31.5,0,30,4,1,0,1,0,1,1,6,3,3,43.33333333,0,130000,0,5460,4810,4810,12637,0.4
1,3,6,3,1,1,1,0,6,4,0,1,7,0,0,2,3,4,7,0,5,13,3,3,2,1,4,8,2,2,5,0,1,0,0,1,6,7,0,0,0,0,0,0,0,0,0,109,0,18,3,1,0,0,0,0,1,2,3,5,27.8,0,17500,1,2351,1945,422,4177,0.56
3,5,2,3,2,0,0,1,0,4,0,1,1,1,0,2,3,3,7,0,0,3,3,3,2,2,8,8,1,1,0,0,1,0,0,0,0,5,0,1,5,2,0,2,3,0,0,0,0,12,3,0,0,1,1,1,1,2,2,2,64.5,0,52500,0,2170,2170,2170,11485,0.38
4,2,0,1,1,0,0,0,6,3,0,0,7,0,1,1,1,4,3,0,0,0,0,0,0,0,0,0,2,10,1,0,1,0,0,0,2,3,0,0,0,0,0,1,2,0,0,5,0,4,3,1,0,1,0,0,2,2,2,1,49,0,12500,1,362,362,121,1728,0.4
1,2,5,2,1,0,0,1,1,2,0,0,3,1,0,1,4,4,22,1,0,3,3,2,1,1,4,8,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,2,3,1,0,16,0,7,3,0,0,1,1,1,0,1,2,2,52.5,1,32500,0,825,713,120,23569,0.55
5,2,0,2,1,1,0,1,6,3,1,1,5,1,1,1,4,4,22,0,3,7,3,2,2,1,4,8,1,5,0,0,1,0,0,0,2,5,0,0,0,0,0,2,3,1,0,43.5,1,7,3,1,0,0,0,1,2,1,4,3,21.66666667,0,42500,0,746,746,0,7079,0.56
6,4,4,4,2,2,0,0,28,4,0,1,10,1,1,2,3,4,3,0,3,13,3,5,3,2,12,12,10,10,10,10,1,0,1,1,10,6,0,0,0,0,0,4,2,0,1,190,1,22,2,1,0,0,0,1,0,4,5,6,40,0,130000,0,3094,3094,1547,20143,0.55
1,5,2,3,2,0,0,0,28,3,1,1,18,0,1,1,3,5,3,1,5,13,3,4,3,3,12,12,1,2,0,0,1,0,0,1,6,3,0,0,0,0,0,6,3,0,0,90,0,12,2,1,0,1,0,0,1,6,3,4,12.75,0,32500,1,916,458,305,6450,0.49
5,1,5,3,2,0,1,0,6,2,0,0,7,1,1,1,3,3,3,0,8,3,3,1,3,3,2,4,2,10,8,0,1,0,0,0,2,7,0,1,7,2,0,2,3,0,0,23.5,0,7,3,0,0,1,1,1,1,1,5,2,53,0,130000,0,2268,1868,1868,18919,0.4
4,2,5,3,2,0,1,1,3,4,1,0,7,1,0,1,3,4,22,1,2,1,3,2,2,1,8,12,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,1,0,20,1,18,4,1,0,0,0,1,0,1,5,1,54,0,37500,0,2744,831,0,4525,0.62
4,1,0,2,1,0,0,0,9,4,1,1,5,0,1,1,4,4,2,0,0,0,0,1,3,2,2,1,1,1,0,0,1,0,0,0,2,5,1,0,0,0,0,0,0,0,0,2.5,0,12,4,1,0,0,0,0,1,1,2,3,16.33333333,0,27500,0,888,888,178,2921,0.6
8,3,5,3,2,0,0,1,3,2,0,1,5,1,1,1,3,4,7,1,2,3,3,4,2,2,4,8,1,5,0,0,1,0,0,1,6,7,0,1,7,3,0,4,3,0,0,5,0,12,4,0,0,1,1,1,0,2,2,1,56,1,37500,0,2118,2118,2118,10809,0.41
5,1,2,2,1,0,0,0,0,4,1,0,7,0,0,1,4,2,2,0,0,0,0,1,3,1,2,1,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,1,0,21,0,12,2,1,0,0,0,0,0,1,3,3,12,0,3750,1,675,675,0,3727,0.55
1,4,6,5,3,0,0,0,9,3,1,0,7,0,0,3,4,3,12,0,0,7,3,3,2,1,12,12,2,10,10,0,1,1,0,1,2,8,0,0,0,0,0,6,2,1,0,120,0,22,4,1,0,1,0,0,1,1,5,3,43,0,110000,0,2589,2589,1095,14506,0.58
1,1,8,3,1,0,0,0,1,4,1,0,18,0,1,1,4,3,3,0,0,3,0,3,2,1,4,2,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,1,1,0,0,24,0,7,4,1,0,0,0,0,0,2,1,4,38.75,1,2000,1,2395,1597,228,5876,0.48
2,1,5,4,3,0,1,1,6,0,0,0,5,1,0,2,3,3,17,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,1,0,0,0,1,0,5,1,30,4,1,0,0,0,1,0,1,4,2,86.5,1,62500,0,2720,2320,2320,6279,0.51
1,3,5,5,2,1,0,0,6,3,1,1,10,1,1,4,4,4,12,0,0,7,2,5,2,1,8,8,4,5,5,5,1,0,0,1,0,5,1,0,5,3,1,1,1,0,0,29,1,12,2,1,0,1,0,1,1,1,2,7,42.71428571,1,52500,0,3741,1247,1496,12946,0.59
2,3,5,3,1,0,0,0,6,4,1,0,7,0,0,1,3,4,7,0,0,3,3,2,3,4,12,8,3,10,10,10,1,0,0,0,0,5,0,0,5,3,0,4,1,1,0,37,1,7,3,1,0,0,0,0,1,1,3,2,28.5,0,42500,0,1105,921,921,9181,0.4
6,4,1,3,2,1,1,0,3,2,1,1,10,0,1,1,5,4,2,0,8,13,3,2,3,2,4,4,3,8,5,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,86,1,12,3,1,0,0,0,0,1,1,8,4,30.25,0,130000,0,2304,1587,0,5040,0.4
5,0,0,1,1,0,0,1,3,4,0,0,0,0,0,1,1,2,7,0,0,0,0,2,1,1,4,8,2,8,10,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1,0,0,1,1,2,2,32,0,22500,0,714,476,0,5257,0.43
5,1,5,3,2,1,1,0,6,4,1,1,7,0,1,2,5,3,7,1,3,3,3,3,3,3,4,4,1,2,0,0,1,1,0,1,2,7,0,1,7,3,1,4,3,0,0,12.5,0,22,4,0,0,0,1,0,1,1,2,3,39.33333333,0,8750,1,4359,3200,2440,20050,0.45
1,1,6,2,1,0,0,0,6,2,0,0,10,0,1,1,4,4,3,0,0,7,3,2,2,2,8,8,1,10,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,0,12,3,1,0,1,0,0,2,1,2,2,14,0,32500,0,817,653,327,8300,0.52
2,4,5,3,2,0,1,0,0,2,0,0,7,0,0,1,3,4,7,0,0,3,2,5,3,3,4,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,7,3,1,0,0,0,0,0,1,1,4,35,0,42500,0,2160,0,0,4731,0.43
4,2,6,4,2,0,0,1,1,2,0,1,18,1,0,1,4,3,7,0,0,13,3,3,2,1,12,12,0,0,0,0,0,0,0,0,0,6,0,1,6,3,1,6,1,0,0,0,1,7,4,0,0,1,1,1,0,1,1,5,25,0,17500,1,1518,1518,1518,14757,0.47
4,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,4,2,12,0,1,0,0,2,3,2,2,1,0,0,0,0,0,0,0,0,0,3,0,0,3,2,1,0,0,0,0,2.5,1,2,3,1,0,0,0,1,1,1,2,1,41,0,12500,1,834,834,834,6832,0.58
1,3,6,2,1,0,0,0,0,3,1,0,7,0,1,1,5,3,22,0,0,3,3,2,2,1,12,12,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,25,0,7,3,1,0,0,0,0,0,1,3,2,57,1,17500,1,624,624,0,4942,0.56
7,2,2,3,2,0,0,0,3,4,0,0,7,0,0,1,3,4,3,0,0,13,3,3,3,3,8,1,0,0,0,0,0,0,0,1,2,5,0,0,5,3,1,1,0,0,0,13,0,12,2,0,0,0,0,0,0,1,1,7,15.71428571,0,47500,1,1238,1238,1238,16922,0.48
4,2,6,3,1,1,1,1,6,3,0,1,5,1,1,2,2,4,2,1,3,7,2,3,3,2,2,4,3,2,2,2,1,1,0,1,6,6,0,0,0,0,0,2,2,1,0,73,0,12,3,0,0,1,0,1,1,1,5,3,33.33333333,0,130000,0,1748,1155,770,16129,0.51
3,1,2,2,1,0,0,0,9,2,0,0,7,0,0,1,4,4,7,0,0,0,0,2,3,2,1,2,2,2,1,0,1,0,0,0,2,5,0,0,0,0,0,2,2,0,0,13,1,7,3,1,0,0,0,0,1,6,3,3,27.33333333,0,72500,0,914,914,183,8238,0.6
2,4,0,2,1,1,0,0,1,2,0,1,1,0,1,1,4,4,22,0,2,7,3,3,3,2,4,8,1,1,0,0,1,0,0,0,0,4,0,0,4,1,1,1,2,0,0,2.5,0,7,3,1,0,1,0,0,1,1,5,2,33.5,0,130000,0,988,988,988,4120,0.33
2,3,3,2,1,0,0,0,1,1,0,0,18,0,0,1,4,2,22,0,0,0,0,2,3,2,4,8,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,12,2,0,0,0,0,0,1,1,3,3,24.33333333,0,12500,1,312,0,0,9847,0.39
1,3,6,3,1,1,0,1,28,3,1,0,10,1,1,1,4,4,12,2,0,7,3,2,2,1,8,8,0,0,0,0,0,0,0,0,6,4,0,0,4,3,0,3,2,1,0,54.5,0,18,4,1,0,0,0,1,0,1,2,2,86.5,1,92500,0,3360,1131,1131,10222,0.47
2,3,5,2,1,0,1,1,6,2,1,1,5,1,1,1,4,3,7,1,0,3,2,2,2,1,2,4,1,2,0,0,1,0,0,0,2,7,0,0,7,2,0,2,2,0,0,70,0,18,2,1,0,0,0,1,1,1,4,2,27,0,52500,0,1055,805,805,6985,0.52
4,1,4,2,2,0,1,1,3,2,0,0,10,1,0,1,4,4,3,0,0,3,2,1,3,1,4,2,0,0,0,0,0,1,0,1,0,7,0,1,7,1,1,2,0,1,0,10.5,1,12,4,0,0,1,1,1,2,1,1,1,81,1,17500,0,3190,2790,2790,19642,0.48
4,1,5,3,1,1,1,1,6,3,1,1,7,1,1,2,4,3,7,0,2,16,3,4,3,2,8,12,2,2,5,0,1,1,0,0,2,8,0,1,1,3,0,4,3,1,0,21,1,12,3,0,0,1,1,1,0,1,5,3,47.33333333,1,110000,0,3696,2064,258,18817,0.41
1,3,3,4,3,0,0,1,9,1,0,1,7,1,1,1,3,5,7,0,8,1,3,4,3,2,4,2,1,1,0,0,0,0,0,0,0,7,0,0,7,3,0,5,3,1,0,37,0,22,4,1,0,0,0,1,1,1,2,2,67.5,1,47500,0,4641,4641,4641,21732,0.4
2,3,5,2,2,0,0,1,16,4,0,0,10,1,1,2,4,3,2,0,1,3,3,3,3,2,8,4,2,5,2,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,35.5,1,7,4,0,0,1,1,1,1,1,2,6,18.83333333,0,22500,1,951,951,0,5726,0.39
1,4,6,4,2,1,1,0,3,2,0,0,7,0,1,1,3,5,3,1,0,3,3,3,3,1,4,4,1,1,0,0,1,0,0,0,2,8,0,0,0,0,0,1,2,1,0,16,0,22,3,1,0,0,0,0,0,2,1,2,65,1,110000,0,4263,3981,343,8837,0.57
2,1,5,3,1,0,0,1,9,2,0,0,10,1,1,1,3,4,7,0,0,3,3,2,3,1,12,12,1,1,0,0,1,0,0,0,0,5,0,1,5,3,0,1,1,0,0,8,0,18,2,1,0,1,1,1,0,2,2,2,69.5,1,17500,1,2290,2290,2290,14779,0.46
6,3,5,5,3,0,1,1,6,3,1,0,5,1,1,1,4,3,17,1,2,3,2,4,2,1,4,8,1,1,0,0,1,0,0,0,0,8,0,0,5,1,0,0,0,0,0,15.5,1,12,4,1,0,1,0,1,1,1,3,1,49,0,27500,0,3086,3086,982,6991,0.74
